"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y65","65","2020","2020",93716,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y74","74","2020","2020",1320,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y75","75","2020","2020",84721,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y74","74","2020","2020",12.971,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y74","74","2020","2020",74075,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y74","74","2020","2020",21.83519,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y65","65","2020","2020",93434,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y75","75","2020","2020",0.9736735,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y76","76","2020","2020",1673,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y65","65","2020","2020",12.03147,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y65","65","2020","2020",0.9905734,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y76","76","2020","2020",11.549,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y74","74","2020","2020",0.9834366,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y65","65","2020","2020",9.02553,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y74","74","2020","2020",15.33897,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y75","75","2020","2020",11.002,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y76","76","2020","2020",76753,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y65","65","2020","2020",565,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y76","76","2020","2020",0.9781276,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y65","65","2020","2020",18.258,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y75","75","2020","2020",1509,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y74","74","2020","2020",79587,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y65","65","2020","2020",19.977,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y76","76","2020","2020",70606,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y74","74","2020","2020",80465,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y76","76","2020","2020",69314,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y75","75","2020","2020",24.83831,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y84","84","2020","2020",63026,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y79","79","2020","2020",2363,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y77","77","2020","2020",0.965776,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y84","84","2020","2020",0.920376,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y77","77","2020","2020",2869,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y84","84","2020","2020",3999,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y77","77","2020","2020",2409,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y74","74","2020","2020",0.9692444,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y77","77","2020","2020",0.9555149,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y84","84","2020","2020",61074,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y79","79","2020","2020",60489,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y79","79","2020","2020",0.9674965,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y74","74","2020","2020",14.155,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y79","79","2020","2020",9.576,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y79","79","2020","2020",62099,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y77","77","2020","2020",11.849,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y84","84","2020","2020",0.9023735,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y79","79","2020","2020",68191,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y77","77","2020","2020",80574,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y84","84","2020","2020",5.927,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y77","77","2020","2020",42.17051,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y84","84","2020","2020",74.6992,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y77","77","2020","2020",81539,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y79","79","2020","2020",30.50598,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y79","79","2020","2020",10.421,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y79","79","2020","2020",69591,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y77","77","2020","2020",9.731,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y84","84","2020","2020",92.11878,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y75","75","2020","2020",13.368,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y79","79","2020","2020",3220,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y77","77","2020","2020",10.865,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y77","77","2020","2020",68023,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y79","79","2020","2020",77452,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y79","79","2020","2020",0.9453777,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y77","77","2020","2020",1930,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y79","79","2020","2020",76271,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y77","77","2020","2020",66589,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y84","84","2020","2020",44478,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y84","84","2020","2020",0.9333582,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y79","79","2020","2020",2800,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y75","75","2020","2020",83967,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y84","84","2020","2020",6.657,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y84","84","2020","2020",42429,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y79","79","2020","2020",0.9574825,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y84","84","2020","2020",3903,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y77","77","2020","2020",32.28756,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y77","77","2020","2020",0.9746357,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y84","84","2020","2020",51541,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y77","77","2020","2020",23.67079,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y84","84","2020","2020",7.189,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y79","79","2020","2020",8.562,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y79","79","2020","2020",51.85051,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y84","84","2020","2020",4097,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y77","77","2020","2020",74616,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y84","84","2020","2020",53541,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y84","84","2020","2020",61.93196,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y77","77","2020","2020",73411,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y79","79","2020","2020",40.2294,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y89","89","2020","2020",165.94559,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y87","87","2020","2020",0.8827438,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y80","80","2020","2020",66791,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y87","87","2020","2020",4226,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y89","89","2020","2020",37992,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y80","80","2020","2020",57185,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y89","89","2020","2020",4479,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y89","89","2020","2020",0.8509561,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y80","80","2020","2020",58879,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y87","87","2020","2020",0.8599067,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y80","80","2020","2020",65292,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y89","89","2020","2020",40528,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y87","87","2020","2020",4520,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y80","80","2020","2020",0.9632262,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y80","80","2020","2020",9.733,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y80","80","2020","2020",0.9400586,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y89","89","2020","2020",140.44989,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y87","87","2020","2020",50362,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y87","87","2020","2020",132.19537,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y89","89","2020","2020",5071,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y78","78","2020","2020",46.90164,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y89","89","2020","2020",3.954,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y80","80","2020","2020",3388,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y80","80","2020","2020",34.56394,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y87","87","2020","2020",4.656,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y89","89","2020","2020",4.435,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y87","87","2020","2020",47945,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y80","80","2020","2020",2999,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y89","89","2020","2020",31887,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y87","87","2020","2020",31966,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y87","87","2020","2020",4833,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y80","80","2020","2020",57.54557,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y87","87","2020","2020",5.231,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y89","89","2020","2020",0.8663537,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y80","80","2020","2020",75089,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y87","87","2020","2020",29853,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y80","80","2020","2020",0.9528731,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y80","80","2020","2020",73791,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y89","89","2020","2020",29648,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y89","89","2020","2020",23602,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y87","87","2020","2020",110.33362,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y87","87","2020","2020",0.897447,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y89","89","2020","2020",21643,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y89","89","2020","2020",4.723,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y87","87","2020","2020",95.97248,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y87","87","2020","2020",38704,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y80","80","2020","2020",2595,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y80","80","2020","2020",8.957,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y87","87","2020","2020",40964,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y75","75","2020","2020",12.25,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y89","89","2020","2020",125.12662,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y87","87","2020","2020",5.607,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y89","89","2020","2020",0.8247488,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y80","80","2020","2020",8.003,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y89","89","2020","2020",3917,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y80","80","2020","2020",44.90145,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y86","86","2020","2020",82.42504,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y85","85","2020","2020",49541,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y93","93","2020","2020",2471,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y78","78","2020","2020",2616,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y86","86","2020","2020",4227,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y78","78","2020","2020",0.9506833,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y95","95","2020","2020",0.6940314,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y81","81","2020","2020",62215,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y88","88","2020","2020",4557,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y95","95","2020","2020",2370,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y81","81","2020","2020",39.06274,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y85","85","2020","2020",38287,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y86","86","2020","2020",6.104,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y93","93","2020","2020",205.86299,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y81","81","2020","2020",9.063,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y78","78","2020","2020",79609,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y81","81","2020","2020",0.9337191,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y88","88","2020","2020",43028,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y95","95","2020","2020",11151,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y95","95","2020","2020",0.7252556,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y88","88","2020","2020",0.8677703,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y78","78","2020","2020",78531,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y85","85","2020","2020",71.66258,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y95","95","2020","2020",12747,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y88","88","2020","2020",45528,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y85","85","2020","2020",47437,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y81","81","2020","2020",3467,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y93","93","2020","2020",0.7389611,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y78","78","2020","2020",0.9618097,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y86","86","2020","2020",0.8759859,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y93","93","2020","2020",20787,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y86","86","2020","2020",54885,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y85","85","2020","2020",6.63,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y95","95","2020","2020",294.91998,,
